Author_ID,Name
37612266200,Michael Holzner
37282576500,Patricia J. Crossno
37284249400,Edward Angel
37383381900,S.M. Smith
37344773600,G.N. Williams
37265491900,Emmanuel Frecon
37365189200,Gareth Smith
38179814200,Jeffrey L. Korn
37339549500,Andrew W. Appel
37360232800,Chang-Sung Jeong
37374589200,Stefan Berchtold
37374604500,Stephan Kerpedjiev
37374602500,Giuseppe Carenini
37368889100,Nancy Green
37359522500,Johanna Moore
37374699000,Alan M. MacEachren
37374699200,Francis P. Boscoe
37374702200,Daniel Haug
37374700700,L.W. Pickle
37371861000,Yoram Moses
37374449900,Zvi Polunsky
37374450900,Igor Ulitsky
37374656400,Daniel Bielser
37370045100,T Strasser
37357771900,T. Masui
37373506600,Rohrer
37265573100,John L. Sibert
37374024300,Hansen
37374564600,Doanna Meads
37366020600,Min Song
37282193800,Renato Pajarola
37360111200,H. Hoppe
37374614800,Elizabeth G Hetzler
37363311600,Paul D Whitney
37372798600,Lou Martucci
37361678300,Jianyun Chai
37276340700,Takaharu Miyoshi
37271893200,Eihachiro Nakamae
37283084000,Leila De Floriani
37369233200,Marek Teichmann
37347604500,Michael V Capps
37265783400,Paolo Cignoni
37371973400,Claudio Montani
37333160000,Claudio Rocchini
37371998500,Alexandre Gerussi
37373380100,Chris Henze
37281400600,C.-K. Tang
37282555600,Rajesh Batra
37372253300,James T. Enns
37275999300,X. Mao
37361235200,Yuji Hatanaka
37372000800,Hidenori Higashida
37272095800,Atsumi Imamiya
37359801600,Henrik Weimer
37272377400,Joe Warren
37372002000,Jane Troutner
37372001300,Wendell Wiggins
37371998300,John Shrout
37275712600,David H Laidlaw
37359190700,Eric Ahrens
37371978600,David Kremers
37371978400,M.J. Avalos
37368212100,R.E. Jacobs
37371977900,C. Readhead
37366741500,H.-W. Shen
37372264500,Annemarie Herrmann
38258364700,N. E. Miller
38258125600,M. Brewster
37284216700,Donald H House
37372172300,Christopher J Kocmoud
37371920800,K. Kremer
37282602100,Kay A. Robins
37282602800,David M. Senseman
37300843200,Jan Harkes
37272425500,Voicu Popescu
37267049500,Manuel de Oliveira Neto
37272036400,Michael Garland
37372245200,Paul S. Heckbert
37271691400,Meenakshisundaram Gopi
37334922800,Greg Turk
37282066500,David F. Wiley
37372276300,Tom Biddlecome
37372277000,Mihran Tuceryan
37266134600,Frans C.A. Groen
37305635000,David Cline
37298442300,Parris K. Egbert
37372281700,Andre Gueziec
37282608000,Gabriel Taubin
37372282900,Francis Lazarus
37361807200,William Horn
37359495500,Axel Friedrich
37282271000,Konrad Polthier
37371960500,Markus Schmies
37372280900,Leslie Keely
37362345800,Qin Shen
37372192800,Johanna E. van der Heyden
37326090900,M. S. T. Carpendale
37372061500,Kevin B. Inkpen
37284302300,M.S. Atkins
37363531700,Bing Ma
37271678400,Frans M. Vos
37284264400,H. J. W. Spoelder
37329570500,Kevin Montgomery
37372282800,Michael Stephanides
37372280500,Stephen Schendel
37364193600,Muriel Ross
37371967400,M. L. Lantin
37346861300,Enrico Gobbetti
37372178500,Piero Pili
37372176300,Antonio Zorcolo
37362454900,Sami Khoury
37372286400,Adrian Freed
37353973700,David Wessel
37346784400,P.D. Heermann
37294917000,Richard Marciano
37372250000,Rosemarie McKeon
37358762700,Douglass Davis
37366640700,T.Y. Jiang
37365761300,H. Ma
37363102200,Keith W. Jones
37371812900,Eric A. Stern
37360217100,Allen McPherson
37299279900,Mathew Maltrud
38576023600,J.E. Swan
37371969500,Brad Colbert
37359546500,John Crowe
37360767800,Rob King
37371957500,Christopher Scannell
37297344900,Zachary Wartell
37282733200,Peter A. Rona
37282733100,Karen G. Bemis
37078621700,Deepak R. Kenchammana-Hosekote
37282563500,Elisha P Sacks
37371987800,Leo Joskowicz
37364789000,Paul Chapman
37373315000,Peter Stevens
37368030400,Derek Wills
37372177500,Graham Brookes
37273199900,Clifford A. Shaffer
37371928100,Duane L. Knill
37273212300,Layne T. Watson
37295678700,Marco Lanzagorta
37372261800,George Spanos
37372263000,E. Kuo
37366222200,Marty Brady
37295399300,Fred Kitson
37444386900,E. V. Selow
37361048100,Steven Parker
37266808400,Peter Shirley
37373213900,Peter-Pike Sloan
37442008700,Christian Stolte
37446738400,Robert Peter Bosch
37272956900,Mendel Rosenblum
37444492400,Angela Boltman
37444499700,O.J. Espinosa
37340027400,Chris Hendrickson
37353587300,James H. Garrett
37444610400,S. Bjork
37296141000,Lars Erik Holmquist
37444612100,Johan RedstrÃ¶m
37442752800,Kerry Rodden
37442753400,Wojciech Basalaj
37356022100,David Sinclair
38288068100,Kenneth Wood
37435209300,Richard M. Wilson
37445066400,Ying-Huey Fua
37279217900,Elke A. Rundensteiner
37294473300,Huub van de Wetering
37438109600,Hidekazu Shiozawa
37280640100,Ken-ichi Okada
37336155800,Yutaka Matsushita
37442826700,J.K. Rayson
37449036300,James Harrison
37365431000,Andrew Moore
37445884600,Michael Higgins
37444484200,Tova Avidan
37434158300,Stuart J. Rose
37442823600,Francois Guimbreti`ere
37448060300,George Robertson
37274264300,Ming C. Hao
38574927700,Umesh Dayal
37275459900,M. Hsu
37431347900,Jim Baker
37442793100,R. D'Eletto
37264891100,Patrick J. Moran
37350243300,Bjoern Heckel
37411444100,Gunther H. Weber
37268047100,Alexandru Telea
37344705800,Frank Bossen
37374524900,Frank Dachille
37442614000,Nivedita Sahasrabudhe
37432010800,J.E. West
37442611400,Mark Janus
37442701500,James T. Klosowski
38271129300,Elvir Azanli
37266847600,Klaus Engel
37446214800,Philip Sutton
37433595700,James A. Hall
37442663900,Sunil Hadap
37329410200,Pascal Volino
38182804500,Nadia Magnenat-Thalmann
37282742400,Gordon Kindlmann
37337510400,David Weinstein
37431929300,Bernd Fröhlich
37267284400,Stephen Barrass
37433845400,Björn Zehner
37442670800,John Plate
37378253100,M. Gobel
37271940800,R. Raskar
37277811200,Michael S. Brown
37277874700,Ruigang Yang
37440192900,Wei-Chao Chen
37300645000,Gregory F. Welch
37298881100,Herman Towles
37442701200,C. Gasparakis
37282717500,Greg Humphreys
37569245800,Michael Meissner
38284143700,Ulrich Hoffmann
37374702800,K.A. Kreeger
37405625700,C.C. Law
37436263300,K.M. Martin
37436172400,Joshua Temkin
37442697900,Christof Rezk Salama
37373297800,Peter Hastreiter
37427416100,Christian Teitzel
37435908900,D. Holliday
37373016900,Tom Roxborough
37282575100,Xavier Tricoche
37267045200,Jarek Rossignac
37330183900,Andrzej Szymczak
37368523400,Guozhong Zhuang
37282573000,Tobias Preusser
37268036500,Martin Rumpf
37273605600,Vivek Verma
37275716100,Robert M. Kirby
37442720100,Haralambos Marmanis
37432119900,Ling-Jan Chiang
37065460300,Klaus Mueller
37448237300,Dirk Bartz
37442720700,Martin Skalej
37442718400,Dorothea Welte
37446853000,Qingyu Tang
37444689300,Suzana Djurcilov
37444462500,Zoya Maslak
37435955500,Douglas J. Steel
37442793000,Benjamin Henne
37437412100,Martine Rutten
37365039500,Martin H Schulz
37087620436,Frank Reck
37444666900,Sepideh Chakaveh
37444667200,Udo Zlender
37444667000,Detlef Skaley
37444665300,Dieter Breitschwerdt
37267816200,Eliot Feibush
37374453500,Nikhil Gagvani
37438974300,Daniel Williams
37434681200,Christophe Winkler
37442790800,Fabien Bosquet
37442790400,Xavier Cavin
37344169100,J.-C. Paul
37439703400,S. Ho
37433943500,Amit Goel
37363195800,Chuck A. Baker
37369986100,Bernard Grossman
37297721700,Raphael T. Haftka
37369561300,William H. Mason
37280749300,Chaomei Chen
37295402100,Leslie Carr
37442791100,M. S. Tignor
37374730400,E.E. Koutsofios
37372818600,Stephen C. North
37444460000,R. Truscott
37446215100,Taeko Azuma
37427327200,Matthias Hopf
37442793900,Carl J. Manaster
37442794100,Elizabeth Nanthakumar
37436538600,Phillip A. Morin
37371920000,Chris Olston
37354912800,Allison Woodruff
37938665500,Matthias Kreuseler
38025121600,Norma Lopez
37283240400,Heidrun Schumann
37662339600,James Abello
38020590400,E. Zhang
37356550600,I. Herman
38253081000,M. S. Marshall
37283186100,Guy MelanÃ§on
38351102700,J. Yang-Pelaez
38015091900,A. Skupin
38015236500,Rika Furuhata
37846700600,Anton Leuski
37647480800,James Allan
37272088600,Thomas J. Overbye
37333495700,Jamie D. Weber
37282588900,Susan Havre
37725426400,Lucy T. Nowell
37672002300,Wendy Cowley
37372586800,Harlan Foote
37725413900,Elizabeth Jurrus
37390082400,P. Pu
37589762800,Denis Lalanne
38018021800,Isaac Brewer
38015217400,Hadi Abdo
38015217200,Jack Gundrum
38016367600,George Otto
38026813600,M. Buscher
38031107700,Dan Shapiro
37442180300,Michael Christensen
38017841600,Preben Holst Mogensen
38018324800,P. Orbaek
38015320500,Rami Hietala
37992690100,Jarkko Oikarinen
37439548500,C. Russo dos Santos
37267120600,P. Gros
37443165700,P. Abel
37442603000,D. Loisel
37442602300,N. Trichaud
38255941100,J.P. Paris
37730629300,Stanislav L. Stoev
38015068600,R. Brunella
38275083200,T.J. Jankun-Kelly
37282740200,Sarang Lakare
37732410200,Mie Sato
37300365400,Ingmar Bitter
37265216900,Michael Bender
37882660300,Kevin T. McDonnell's
38018584500,Andrej Cedilnik
38015245400,D. Costanza
37558175900,Chuan-Kai Yang
37282510200,Tulika Mitra
37357145300,Stefan Rottger
37284293000,Martin Kraus
37408075400,Aditi Majumder
38024209800,Zhu He
37423646500,Yuqun Chen
37333576800,Douglas W. Clark
37429653900,Adam Finkelstein
37443159300,Timothy C. Housel
37277619300,Kai Li
37270752800,D.A. Lawrence
37280408300,C.D. Lee
37270749300,L.Y. Pao
37270750300,R.Y. Novoselov
37324424400,Gordon Erlebacher
37316309200,M.Y. Hussaini
37362087700,A. D. Gregory
38030858700,A. Mascarenhas
37449231600,S. A. Ehmann
37065548700,Ming Lin
37738265200,Randy K. Scoggins
37725999600,Steve M. F. Treavett
38026251100,M. Chen
37409357900,Toshiharu Nakai
37278620500,Yasuyo Kita
37274158800,Helwig Hauser
37282641800,Lukas Mroz
37724677400,G.-I. Bischi
37282552200,Eduard Gröller
37367805100,Jian Huang
37355552900,Naeem Shareef
37449516200,J. Dollner
37884503800,Konstantin Baumann
37267218300,Klaus Hinrichs
37370454300,Suits
38015271000,Gérard Lecina
38023544500,Adam Hunter
38015261400,Thomas Gerstner
37284272700,Praveen Bhaniramka
37284274100,Rephael Wenger
37435878200,R.R. Johnson
38014682800,ZoÃƒÂ« J. Wood
37332366200,Mathieu Desbrun
37739474000,T. David
37282721800,Ingrid Hotz
37390088800,Olivier Devillers
37314223500,P.-M. Gandoin
37268045000,D. Weiskopf
38015244300,Daniel Kobras
37565759500,Hanns Ruder
37658638100,Jose C. Renteria
38015336900,Krishna M. Roskin
38015316100,Udo Adamy
37325999500,Joachim Giesen's
38027270700,Matthias John
37550791600,Bonnell
37268037900,Ulrich Clarenz
37449648400,Udo Diewald
38182206800,Michael Gorman
37266753700,Ariel Shamir
37373299500,B. Tomandl
37361518700,K. Eberhardt
37725037700,A.J. Fenlon
37282730800,J.P.R.B.
38028495400,Doug Maxwell
37264967300,Jeff Uhlmann
37290721200,Wendell Anderson
37618138200,Haw-Jye Shyu
38020250500,William Smith
37612088000,Andrew S. Forsberg
37426649000,Andries Van Dam
37390773900,Jonathan L. Elion
38015187400,Henk Huitema
38546611400,Daniel Wagner
38028756700,Martin C. Freund
37284208400,Patric Ljung
37325011700,Mark E. Dieckmann
37064122400,Niclas Andersson
37284192000,Anders Ynnerman
37086976616,Willem C. de Leeuw
38021818900,Chengwei Feng
37552291200,Marie desJardins
37330343000,Raimond L. Winslow
37443860200,D. F. Scollan
38021754100,C. K. Yung
37337813400,Ruby Leung
38022952100,D. Adams
37267819800,David Schissel
37428337500,Todd Evans
37734022800,Marc Weber
37267466700,Marc Alexa
38184260700,W. Muller
37266114100,Elizabeth Hetzler
37725416400,Ted E. Tanasse
37360407600,George S. Davidson
38180014300,Brian N. Wylie
37740703900,Kevin W. Boyack
37550755100,James Eagan
37269174100,Mary Jean Harrold
37277753800,James A. Jones
37062167300,Ka-Ping Yee
37542391000,Danyel Fisher
37689382800,Rachna Dhamija
38181244800,Marti Hearst
37284840800,Janet M. Six
37356017600,Ioannis G. Tollis
37326291000,Farsh van Ham
37283676000,Irene Finocchi
37726163800,Martin Wattenberg
37313321900,Raimund Dachselt
37738189700,JÃƒÂ¼rgen Ebert
37727886600,Ernst Kleiberg
37282563400,Robert Kosara
37282584500,Silvia Miksch
37550754400,Ken Perrine
37728774800,Nancy Miller
37326091300,Alfred Kobsa
37725326000,Julian Ladisch
37275646700,Umeshwar Dayal
37733138800,Todd Barlow
37726433800,Padraic Neville
37725243100,Marco Tavanti
37561614400,Mats Lind
37738449800,Jeffrey Brainerd
37730485200,Barry Becker
37563679500,Robert Edsall
37442679500,James Agutter
37725245800,Noah Syroid
37281841200,Frank Drews
37293901500,Dwayne R. Westenskow
37435236500,Julio C. Bermudez
37726237200,David Strayer
37086748019,Jeffrey L. Posdamer
37086747230,Jack Dantone
37086745747,Jon Dale
37086746860,Trish Hamburger
37086747975,Ward Page
37282240200,Matthias Zwicke
37324479700,Jeroen van Baar
37726857000,David BÃ¼rkle
37734062500,Weiqiand Zhang
37726875900,Johannes Behr
37449610700,Shachar Fleishman
37282624500,Hamish Carr
37282623700,Jack Snoeyink
37946467000,Thomas Theussl
37735346600,Jianbo Peng
37353157900,Vasily Strela
37392248400,Denis Zorin
37564265400,T.K. Dey
37737624500,Samrat Goswami
37737793900,James Hudson
37734316500,Wulue Zhao
37725610600,J.D. Walter
37281897600,Martin Isenburg
37565742800,Stefan Gumhold
38259286500,J.S. Davidson
37275704000,Timothy Miller
37275705800,Marco da Silva
37275701800,W.H. Warren
37275702700,William Warren
37601397400,David Gotz
37274010000,Justin Hensley
37728450600,Tom Bobach
37728450100,K. Mahrous
37722986700,Wolfgang Kollmann
37268043100,Manfred Weiler
37554667100,Bruno Eric Levy
37726780800,Guillaume Caumon
37726788400,Stephane Conreaux
37271119000,Jurgen Schulze
37728226600,Roland Niemeier
37681696700,Ulrich Lang
37727283800,Vladimir Pekar
37330700700,Rafael Wiemker
37728309400,D. Hempel
37728294500,Shivaraj Tenginakai
37280313100,Jinho Lee
37324263400,Joe Kniss
37728226000,B. Sevenich
37735111300,Yan Li
37735230800,Shao-Chiung Lu
37723845800,Shuh-Yuan Liou
37728303800,Andreas Hubeli
37726527300,Marcel Gavriliu
37726527100,Joel Carranza
37360174300,Alan H. Barr
37729225400,Lexing Ying
37282557800,Miguel A. Otaduy
37278387400,Ming C. Lin
37282067000,Martin Bertram
37281901900,Daniel E. Laney
37728224400,Stefan Guthe
37689431900,Eitan Grinspun
37267942700,Jorg Haber
37565780500,Frank Zeilfelder
37728419900,Oleg Davydov
37271851300,H.P. Seidel
37273198100,J. Ho
37281495700,Kuang-chih Lee
37269726900,David Kriegman
37564187400,Neta Sokolovsk
37729702200,H.K. Hahn
37424645300,Bernhard Preim
37728223900,Dirk Selle
37442956900,Heinz-Otto Peitgen
37728395400,Raanan Fattal
37418740700,Dani Lischinski
37728231400,A. V. Bartroli
37297779800,Andreas Konig
37726539700,Jasmina Orman
37085942150,S.J. Braun
37388414900,Rena Haynes
38270017200,Sabine Iserhardt-Bauer
37726622500,Yuk Yin Sham
37066994900,Zhaohua Ding
37315469200,John C. Gore
37726262800,Adam W. Anderson
37295769200,J.L. Dungan
37277708500,Song Zhang
38201834500,Ã‡agatay Demiralp
37267356000,Daniel F. Keefe
37737825600,M. Dasilva
37741138300,Benjamin D Greenberg
37294342100,Peter J Basser
37728340200,Carlo Pierpaoli
37728344300,E A Chiocca
37728344700,Thomas S Deisboeck
37728393600,Leslie Heinrichs
37728389500,Cynthia Bruyns
37740591600,Shawn Wildermuth
37374937200,Christopher Hasser
37728394300,Christina Ozenne
37726358800,Delbert Bailey
37266790400,W.S. Koegler
37279025800,Xiaoming Wei
37376928400,T.J. Hallman
37658171000,Monica K. Hurdal
38181091300,Kevin W. Kurtz
37275861300,Melanie Tory
37728232400,N. Rober
37271931500,Anna Celler
37282727500,Armin Kanitsar
37282581000,Dominik Fleischmann
37728392500,Dominique Sandner
37267788200,Petr Felkel
37738942000,Tomihisa Welsh
37065056300,Wei Zhu
37268388100,Nora D Volkow
37063831100,Jeffrey Meade
37282344300,William Cleveland
37400175300,Sean Ziegeler
38180788900,Paul J. Croft
37731096900,Duanjun Lu
37419565900,Chris North
38137891600,Nathan Conklin
38152592400,Varun Saini
37652594600,Diane Tang
38151550800,Min Chen
38102799300,Ying Feng
37282557300,Christian Panse
37669961800,JÃ¶rn Schneidewind
37974832100,Robert S. Schulman
37295140000,D. Hix
38136880400,Geoffrey P. Bingham
37283026800,Datherine Plaisant
37279773300,Jesse Grosjean
37565128700,Nina Amenta
37945252000,Jeff Klingner
38220979200,K. Matkovic
38221553100,Reinhard Sainitzer
37267169300,Quang Vinh Nguyen
37273547300,Mao Lin Huang
37292632600,Jing Yang
38153582400,Praveen R. Thiagarajan
37067926200,Guang R. Gao
37550759700,M. Wattenberg
38150082500,Sandeep Prabhakar
37407972900,J.-D. Fekete
37689207700,Florian Ledermann
37546620400,Helmut Doleisch
37414256700,Yehuda Koren
38144155300,Liran Carmel
37266021800,David Harel
37062567500,Mei Chuah
37550836200,Ulrik Brandes
38014884900,Steven R. Corman
37264873500,Alistair Morrison
37282731400,Greg Ross
37282634700,Steffen Prohaska
37645846600,Christian Tietjen
38149996100,Wolf Spindler
38150692300,Youwei
37296739100,Robert Rohling
37276023400,Dinesh K. Pai
38156610200,Eric J. Luke
37397544400,Michael Wand
38149622600,Julius Gonser
37698248900,Eitan Bachmat
37267825100,Gokul Varadhan
37274216600,Caixia Zhang
37446940600,Eric Shaffer
37418878100,Steven Bergner
37282897100,Mark S. Drew
37270741000,Graham D. Finlayson
38149547900,Simon Premoze
38155160900,Prashant Chopra
37279771900,Joerg Meyer
37265762400,Tolga TaÅŸdizen
38149545900,Paul Burchard
37282704100,Stanley Osher
37449235700,Pierre Alliez
37282290900,Gevorg Grigoryan
37283033000,Mark Pauly
37266790600,Leif Kobbelt
38318193800,Kree Cole-McLaughlin
37284192900,Ken Museth
37266085200,Zhukov
37332752000,Benjamin Mora
37391562600,Jean Pierre Jessel
37621345600,René Caubet
38139540100,Aamir Sadiq
37266781000,Oliver Deussen
38149994300,Carsten Colditz
37373910900,Marc Stamminger
38526134600,George Drettakis
38155731600,Aidong Lu
38000798200,Christopher J Morris
38306600100,Johannes Schmidt-Ehrenberg
38182750200,Daniel Baum
37278915900,Wei Lei
38145765600,C. A. H. Baker
37266754700,Przemyslaw Prusinkiewicz
37566595500,Michael G Surette
38149622100,J. Levenberg
38145176200,Eugene Zhang
37998748200,Stephen Mann
37281781700,Alla Sheffer
37275258400,Erik Reinhard
38149521000,Sarah Creem
37826582200,Ming Jiang
37265831900,David Thompson
37328724500,Michael Gertz
38150365000,Hualin Zhou
37065321900,Min Chen
37346467200,M. F. Webster
37283059800,Thomas Funkhouser
38149818000,Dimah Yanovsky
37546486500,Zachi Karni
37281880000,Alexander Bogomjakov
37337226600,Han Chen
37282878500,Rahul Sukthankar
37425426700,Grant Wallace
37330248600,Christopher DeCoro
37283081500,Olga Sorkine
38278819700,Rony Goldenthal
37274785100,Xiaoqiang Zheng
37938415900,Andreas Sigfridsson
37830552200,Tino Ebbers
37662873700,Einar Heiberg
37295968100,L. Wigstrom
38149718800,Marc Antonijuan
37331033400,Roberto Lario
37554695200,Brent M. Dennis
38559383300,Brandon Lloyd
38153606700,Jayaraman
37391946800,David M Krum
38149705700,Olugbenga Omoteso
37269366200,Thad Starner
37282576300,Eric B. Lum
37947852700,A. Stompel
38147203400,Adam Huang
38149703800,Steve Sylvester
38147016200,Yasuko Suzuki
38151039900,Li Chen
38149940200,Hiroko Nakamura
37369654900,Balmelli
37338797400,Fausto Bernardini
37267290500,Benjamin F. Gregorski
37597820500,R. Hiraga
37342784800,D.A. Yuen
38149813100,Fabien Dubuffet
38146099300,A. Fernandez
37281909700,Milos Sramek
37284317200,Balazs Cs ´ebfalvi
38149719800,Jiˇr´ı Hladuvka
38667381800,Michael Knapp
37448821300,Werner Purgathofer
37739505800,David A Rabenhorst
37352131200,Amnon Shabo
38138865600,S Slavin
38255691800,R.M. Adams
38254204400,Blaze Stancampiano
38182530100,Michael McKenna
38253695800,David Small
37412023800,Soon Tee Teoh
37281058700,S. F. Wu
37336974400,Xiaoliang Zhao
37265693000,David H. Rogers
37273805800,Christopher J. Garasi
38142293100,Josh Grant
37448146200,James J. O'Brien
37441461200,Sanghun Park
37282577700,Vinay Siddavanahalli
38149335100,D. Bauer
37828727500,Mirjam Sick
38149815100,Dirk Meetschen
37282573500,Michael Griebel
37351750500,Clemens Simmer
37283251400,Gregory W. Shirah
38137776900,H.G. Mitchell
37282637000,R. Kahler
37556794500,D. Cox
38140573600,Robert Patterson
37928834000,Stuart Levy
37955451000,Tom Abel
37443178200,B. Shedd
37265850800,Colin Ware
38147235600,Bradley Lowekamp
37267809900,Simon Stegmaier
37277264800,Dirc Rose
37563819100,W.B. Paley
38201799400,Wim A.A. Nuij
37088041983,D. Xiping
37945504200,Frank Hardisty
37087690509,Diansheng Guo
37088043168,Gene Lengerich
38198657400,Nelson Wong
37285000100,Sheelagh Carpendale
37352792200,Saul Greenberg:
38150219800,Steven Morris
37929204000,Wei Peng
38202898100,G. E. Rosario
38183230000,Dennis C. Brown
37546988100,Marjan Trutschl
37063728500,Urska Cvek
38199879300,Qing Li
37284685200,M.G. Christel
37279666400,Alexander Hauptmann
37279681600,Howard Wactlar
38026709000,Kenneth L. Summers
38202832700,Timothy E. Goldsmith
37085932011,Steve Kubica
37297193300,Thomas P. Caudell
38307086000,Sunghee Kim
38335711400,Heleh Hagh-Shenas
38201292600,Hong Chen
37295438200,Niklas Elmqvist
37295439000,Philippas Tsigas
37325492100,Paul Craig
37334180100,Jessie Kennedy
38202075100,Luc Girardin
38202116700,Tobias Skog
37296143000,Sara Ljungblad
37540651600,Christoph Csallner
38467650200,Marcus Handte
38197720100,Othmar Lehmann
37563163700,Laurent Saroul
37415825900,Sebastian Gerlach
37086672836,Jeremy Jaech
37086672798,Mike Peery
37646706300,Stephen Linton
38202614000,Reka Albert
38200661900,Yan Zhang
37430681500,G. Hutchinson
38198915600,James Vanderhyd
37565783800,Christian Sigg
38198885000,Aaron Lefohn
37554814900,Hui Xie
37280545800,Jianning Wang
37266791800,Jing Hua
37275777500,Shankar Krishnan
38185529300,Young J. Kim
37282639600,Timothy Urness
37282626600,Ivan Marusic
37282625600,Ellen Longmire
37282627400,Ganapathisubramani
37267247900,Robert S. Laramee
38198208400,Vasily Volkov
38200968100,Ling Li
37564112000,Peer-Timo Bremer
37282291100,Herbert Edelsbrunner
37265786900,Fabio Ganovelli
37550808100,Fabio Marton
37265788700,Federico Ponchio
37066068100,Sung-Eui Yoon
37271825900,Brian Salomon
37282594600,Anthony Sherbondy
37563167000,Michael Houston
37328954600,Sandy Napel
37425394400,Julia Ebling
38481208600,Udeepta Dutta Bordoloi
37840642900,Guangfeng Ji
37288235400,Yi-Jen Chiang
37086911344,Dirk Mayer
37551595300,Jan Fischer
38068879800,S. Ley
37086908729,A. del Rio
37086911080,Steffi Thust
37945387300,C.P. Heussel
37945386700,H.-U. Kauczor
37266875400,Holger Theisel
37282635100,Tino Weinkauf
37558766900,Guo-Shi Li
37619958500,William A. McNeely
37426872100,Milan Ikits
38198607400,J. Dean Brederson
37548560500,Jens Kruger
37067591000,Ye Zhao
37273608100,Zhe Fan
37552979700,Kirk Riley
37550576700,Jason J. Levit
37560044500,Jens Schneider
37394809600,Markus Hadwiger
38197400800,Christoph Berger
37282726800,Ivan Viola
38140167100,Markus Merz
37279695300,Jinzhu Gao
37281262900,Jian Huang
37282739200,Jim A. Kohl
37828723800,Christopher S. Co
37268691800,David Akers
38125927600,Frank Losasso
37282718200,Maneesh Agrawala
37692531400,John Rick
37345685900,James Stewart
37436452900,Michael Halle
38203084400,Jeanette Meng
38526446600,Michael J. McGuffin
38198912900,Liviu Tancau
37394495600,Ravin Balakrishnan
38201565200,G. W. Daniel
37280982800,Mi Chen
38198910100,M P Persoon
37394315500,Iwo W O Serlie
37394318300,Roel Truyen
37266876100,Christian Roessl
37565779800,Gunter Nurnberger
37542815100,Jonathan Woodring
37405886900,Chaoli Wang
37272637300,Huamin Qu
37284278600,Ran Shao
38200498200,Ankush Kumar
38272537700,Laszlo Szirmay-Kalos
37591264000,Marco Tarini
38197765400,Justin Jang
38514733100,Peter Wonka
37326165100,Dieter Honigmann
38198925300,Johannes Ruisz
38197646400,Christoph Haider
37425953500,Fan-Yin Tzeng
37266873200,Emil Praun
38198667500,Eugene Kelton
38190845700,Zoltan Konyha
38188281400,Kresimir Matkovic
37297590400,Paul Adams
37299300400,Douglas Dommermuth
37288597500,R. Huang
38203215500,W. Ward
37359029500,Christoph M. Hoffmann
38196945000,Sami Kilic
38197908500,Mete Sozen
37442441900,Scott Meador
38139545800,W. H. Jimenez
38152504300,W. T. Correa
37371354900,A.M. Baptista
37726031300,Oliver Kreylos
37565737200,Silvia N. Crivelli
38550755500,E. Wes Bethel
37086897012,J.T. Stasko
37868928800,Wendy Plesniak
37424578200,Steven D. Pieper
37268707800,William M. Wells III
38202666300,Marianna Jakab
38196814800,Dominik S. Meier
37371177100,Stephen A. Benton
37963994600,Charles R. G. Guttmann
37688563600,Mohammad Ghoniem
37939616200,Philippe Castagliola
37270871700,John Wright
37297068800,Scott Burleigh
38203097900,Makoto Maruya
37392500700,Scott Maxwell
38198673300,Rene Pischel
38199089200,Terry S. Yoo
38202925600,D. Ebert
37329502700,Don Stredney
37564883300,Chris Weaver
37418696100,Robert A. Amar
37940355500,Lior Berry
37646534300,Yaniv Frishman
37265724400,Fujio Tsutusmi
37941386400,Norihiko Itoh
37296759400,Takashi Onoda
37394939100,Michael Granitzer
37546982800,Wolfgang Kienreich
37549965800,Vedran Sabol
37549964500,Werner Klieber
37567262900,Thomas Nocke
37939943900,G. Davison
37284999600,Eben Myers
37392048900,Peter Coppin
37287846900,Michael Wagner
37929364700,Karl Fische
37934704500,Luisa Lu
37938687100,W. Ronald McCloskey
37938687400,David Seneker
37939647200,Helmut Barro
37827860500,Mike Sips
37267197100,Lucian Voinea
37282997000,Maylis Delest
37282996500,David Auber
37295426700,Jean-Philippe Domenger
37925992500,Mirko Mandic
37282210400,Andruid Kerne
37704437500,Thomas Kapler
37654961400,William Wright
37564433400,Pin Ren
37356872100,Benjamin Watson
37939601800,Diane Cluxton
37934965500,Jie Yun
37422552700,Jinwook Seo
37938488400,Jaroslav Tyman
37938489000,Grant Gruetzmacher
37445830400,Howard D. White
37418232000,Xia Lin
37442288800,Jan Buzydlowski
37927235100,J. Foster
37328688300,R. Herring
37330910300,Gail Ahn
37295085900,Christian Posse
37357067600,Mark A Whiting
37941944900,Nick Cramer
37654414100,Anuj Shah
37271719400,Mudita Singhal
37273045500,Jimmy Johansson
37282558300,David Lindgren
37268765000,Matthew Cooper
37285509900,Weimao Ke
37283464100,Katy Borner
37939700500,Lalitha Viswanath
37282997400,Yves Chiricota
37283172300,Fabien Jourdan
37931098300,Tzu-Wei Hsu
37941007700,Lee Inman
37938647900,David McColgin
37925993600,Melissa Stamper
37398749700,Stephen G. Kobourov
37550247700,Kevin Wampler
37419557200,Purvi Saraiya
37419559500,K. A. Duca
37938481400,Anant Agarwala
37938665000,Nathan Gossett
37930339400,David Lu
37938072800,Leah Dietrich
37943636700,Roland Heilmann
37929365500,Erika Darling
37085945247,Chris Newbern
37939677000,Nikhil Kalghatgi
37939677700,Aaron Burgman
37939678100,Kristine Recktenwald
37926388300,Matt Williams
38275875000,Conrad Albrecht-Buehler
38272685400,David A. Shamma
37283182000,Dennis P. Groth
